DEPP;CODCOMP;COMP;Commune pôle;DEP;CODCOM;COM;Commune;PMUN;PCAP;PTOT
14;658;14658;Noues de Sienne;14;611;14611;Saint-Manvieu-Bocage;520;17;537
14;371;14371;Livarot-Pays-d'Auge;14;615;14615;Sainte-Marguerite-des-Loges;178;2;180
14;654;14654;Saint-Pierre-en-Auge;14;616;14616;Sainte-Marguerite-de-Viette;365;7;372
14;061;14061;Souleuvre en Bocage;14;618;14618;Sainte-Marie-Laumont;662;18;680
14;408;14408;Saint-Martin-de-May;14;623;14623;Saint-Martin-de-Fontenay;2494;44;2538
14;689;14689;Thury-Harcourt-le-Hom;14;628;14628;Saint-Martin-de-Sallen;608;11;619
14;061;14061;Souleuvre en Bocage;14;629;14629;Saint-Martin-des-Besaces;1192;4;1196
14;061;14061;Souleuvre en Bocage;14;632;14632;Saint-Martin-Don;223;3;226
14;371;14371;Livarot-Pays-d'Auge;14;633;14633;Saint-Martin-du-Mesnil-Oury;119;2;121
14;371;14371;Livarot-Pays-d'Auge;14;634;14634;Saint-Michel-de-Livet;172;4;176
14;061;14061;Souleuvre en Bocage;14;636;14636;Saint-Ouen-des-Besaces;430;3;433
14;371;14371;Livarot-Pays-d'Auge;14;638;14638;Saint-Ouen-le-Houx;90;2;92
14;194;14194;Courtonne-les-Deux-Églises;14;642;14642;Saint-Paul-de-Courtonne;290;10;300
14;570;14570;Valorbiquet;14;647;14647;Saint-Pierre-de-Mailloc;483;11;494
14;174;14174;Condé-en-Normandie;14;653;14653;Saint-Pierre-la-Vieille;317;3;320
14;654;14654;Saint-Pierre-en-Auge;14;654;14654;Saint-Pierre-sur-Dives;3170;31;3201
14;061;14061;Souleuvre en Bocage;14;655;14655;Saint-Pierre-Tarentaine;354;4;358
14;658;14658;Noues de Sienne;14;658;14658;Saint-Sever-Calvados;1222;18;1240
14;357;14357;Terres de Druance;14;662;14662;Saint-Vigor-des-Mézerets;246;4;250
14;543;14543;Rots;14;670;14670;Secqueville-en-Bessin;450;6;456
14;658;14658;Noues de Sienne;14;671;14671;Sept-Frères;349;9;358
14;672;14672;Val de Drôme;14;672;14672;Sept-Vents;437;8;445
14;581;14581;Aurseulles;14;673;14673;Sermentot;297;4;301
14;726;14726;Valdallière;14;686;14686;Le Theil-Bocage;222;5;227
14;654;14654;Saint-Pierre-en-Auge;14;688;14688;Thiéville;263;2;265
14;689;14689;Thury-Harcourt-le-Hom;14;689;14689;Thury-Harcourt;2000;25;2025
14;538;14538;Castine-en-Plaine;14;691;14691;Tilly-la-Campagne;271;5;276
14;570;14570;Valorbiquet;14;693;14693;Tordouet;267;4;271
14;581;14581;Aurseulles;14;695;14695;Torteval-Quesnay;336;3;339
14;371;14371;Livarot-Pays-d'Auge;14;696;14696;Tortisambert;126;1;127
14;475;14475;Val d'Arry;14;702;14702;Tournay-sur-Odon;359;9;368
14;150;14150;Cesny-les-Sources;14;703;14703;Tournebu;370;6;376
14;061;14061;Souleuvre en Bocage;14;704;14704;Le Tourneur;630;10;640
14;762;14762;Vire Normandie;14;717;14717;Truttemer-le-Grand;689;31;720
14;762;14762;Vire Normandie;14;718;14718;Truttemer-le-Petit;113;5;118
14;143;14143;Caumont-sur-Aure;14;722;14722;La Vacquerie;312;3;315
14;333;14333;Honfleur;14;725;14725;Vasouy;80;2;82
14;726;14726;Valdallière;14;726;14726;Vassy;1633;49;1682
14;035;14035;Balleroy-sur-Drôme;14;727;14727;Vaubadon;414;4;418
14;654;14654;Saint-Pierre-en-Auge;14;729;14729;Vaudeloges;159;2;161
14;762;14762;Vire Normandie;14;730;14730;Vaudry;1533;69;1602
14;743;14743;Victot-en-Auge;14;743;14743;Victot-Pontfol;94;6;100
14;726;14726;Valdallière;14;746;14746;Viessoix;809;12;821
14;431;14431;Mézidon Vallée d'Auge;14;749;14749;Vieux-Fumé;517;4;521
14;654;14654;Saint-Pierre-en-Auge;14;750;14750;Vieux-Pont-en-Auge;233;12;245
14;762;14762;Vire Normandie;14;762;14762;Vire;10918;487;11405
14;342;14342;Isigny-sur-Mer;14;763;14763;Vouilly;145;4;149
15;027;15027;Puycapel;15;027;15027;Calvinet;428;5;433
15;138;15138;Murat;15;044;15044;Chastel-sur-Murat;115;5;120
15;003;15003;Ally;15;062;15062;Drignac;95;0;95
15;181;15181;Saint-Constant-Fournoulès;15;071;15071;Fournoulès;57;0;57
15;142;15142;Neuvéglise-sur-Truyère;15;099;15099;Lavastrie;255;5;260
15;153;15153;Pleaux;15;109;15109;Loupiac;206;2;208
15;038;15038;Champs-sur-Tarentaine-Marchal;15;115;15115;Marchal;78;0;78
15;027;15027;Puycapel;15;136;15136;Mourjou;289;5;294
15;138;15138;Murat;15;138;15138;Murat;1655;84;1739
15;142;15142;Neuvéglise-sur-Truyère;15;142;15142;Neuvéglise;1053;22;1075
15;142;15142;Neuvéglise-sur-Truyère;15;145;15145;Oradour;223;7;230
15;268;15268;Le Rouget-Pers;15;150;15150;Pers;273;3;276
15;153;15153;Pleaux;15;177;15177;Saint-Christophe-les-Gorges;130;2;132
15;181;15181;Saint-Constant-Fournoulès;15;181;15181;Saint-Constant;522;16;538
15;202;15202;Saint-Martin-Valmeroux;15;210;15210;Saint-Rémy-de-Salers;55;3;58
15;142;15142;Neuvéglise-sur-Truyère;15;227;15227;Sériers;146;5;151
15;153;15153;Pleaux;15;239;15239;Tourniac;155;3;158
15;268;15268;Le Rouget-Pers;15;268;15268;Le Rouget;1024;10;1034
16;005;16005;Aigre;16;005;16005;Aigre;1071;15;1086
16;186;16186;Lignières-Ambleville;16;010;16010;Ambleville;173;2;175
16;339;16339;Val-d'Auge;16;017;16017;Anville;172;2;174
16;339;16339;Val-d'Auge;16;051;16051;Bonneville;142;4;146
16;082;16082;Boisné-La Tude;16;082;16082;Charmant;332;6;338
16;082;16082;Boisné-La Tude;16;092;16092;Chavenat;173;4;177
16;097;16097;Val-de-Cognac;16;097;16097;Cherves-Richemont;2294;92;2386
16;106;16106;Confolens;16;106;16106;Confolens;2657;123;2780
16;110;16110;Courcôme;16;110;16110;Courcôme;412;6;418
16;253;16253;Paizay-Naudouin-Embourie;16;126;16126;Embourie;62;1;63
16;204;16204;Bellevigne;16;129;16129;Éraville;196;3;199
16;206;16206;Mansle-les-Fontaines;16;140;16140;Fontclaireau;431;6;437
16;198;16198;Magnac-lès-Gardes;16;147;16147;Gardes-le-Pontaroux;253;4;257
16;192;16192;Terres-de-Haute-Charente;16;149;16149;Genouillac;610;8;618
16;153;16153;Mainxe-Gondeville;16;153;16153;Gondeville;513;4;517
16;082;16082;Boisné-La Tude;16;172;16172;Juillaguet;157;0;157
16;224;16224;Montmérac;16;179;16179;Lamérac;215;6;221
16;186;16186;Lignières-Ambleville;16;186;16186;Lignières-Sonneville;517;4;521
16;192;16192;Terres-de-Haute-Charente;16;192;16192;Roumazières-Loubert;2361;40;2401
16;198;16198;Magnac-lès-Gardes;16;198;16198;Magnac-Lavalette-Villars;488;4;492
16;153;16153;Mainxe-Gondeville;16;202;16202;Mainxe;682;17;699
16;204;16204;Bellevigne;16;204;16204;Malaville;398;17;415
16;206;16206;Mansle-les-Fontaines;16;206;16206;Mansle;1657;24;1681
16;192;16192;Terres-de-Haute-Charente;16;214;16214;Mazières;90;6;96
16;224;16224;Montmérac;16;224;16224;Montchaude;515;6;521
16;393;16393;La Boixe;16;226;16226;Montignac-Charente;694;9;703
16;339;16339;Val-d'Auge;16;228;16228;Montigné;174;2;176
16;233;16233;Mosnac-Saint-Simeux;16;233;16233;Mosnac;414;10;424
16;204;16204;Bellevigne;16;247;16247;Nonaville;196;6;202
16;192;16192;Terres-de-Haute-Charente;16;259;16259;La Péruse;481;63;544
16;286;16286;Rouillac;16;262;16262;Plaizac;135;2;137
16;281;16281;La Rochefoucauld-en-Angoumois;16;281;16281;La Rochefoucauld;2937;46;2983
16;286;16286;Rouillac;16;286;16286;Rouillac;1960;28;1988
16;106;16106;Confolens;16;322;16322;Saint-Germain-de-Confolens;73;2;75
16;028;16028;Barbezieux-Saint-Hilaire;16;327;16327;Saint-Hilaire;317;4;321
16;339;16339;Val-d'Auge;16;339;16339;Auge-Saint-Médard;304;5;309
16;281;16281;La Rochefoucauld-en-Angoumois;16;344;16344;Saint-Projet-Saint-Constant;1088;56;1144
16;233;16233;Mosnac-Saint-Simeux;16;351;16351;Saint-Simeux;536;14;550
16;097;16097;Val-de-Cognac;16;355;16355;Saint-Sulpice-de-Cognac;1177;17;1194
16;192;16192;Terres-de-Haute-Charente;16;376;16376;Suris;235;2;237
16;204;16204;Bellevigne;16;386;16386;Touzac;380;6;386
16;110;16110;Courcôme;16;391;16391;Tuzie;173;1;174
16;393;16393;La Boixe;16;393;16393;Vars;2147;32;2179
16;110;16110;Courcôme;16;410;16410;Villegats;229;5;234
16;005;16005;Aigre;16;411;16411;Villejésus;523;10;533
16;204;16204;Bellevigne;16;417;16417;Viville;101;1;102
17;397;17397;Saint-Savinien;17;001;17001;Agonnay;66;0;66
17;277;17277;Essouvert;17;040;17040;La Benâte;354;13;367
17;240;17240;Montendre;17;090;17090;Chardes;299;3;302
17;397;17397;Saint-Savinien;17;123;17123;Coulonge-sur-Charente;120;0;120
17;026;17026;Authon-Ébéon;17;144;17144;Ébéon;46;1;47
17;344;17344;Saint-Hilaire-de-Villefranche;17;169;17169;La Frédière;73;2;75
17;219;17219;Marennes-Hiers-Brouage;17;189;17189;Hiers-Brouage;632;4;636
17;219;17219;Marennes-Hiers-Brouage;17;219;17219;Marennes;5531;97;5628
17;268;17268;Rives-de-Boutonne;17;268;17268;Nuaillé-sur-Boutonne;184;1;185
17;340;17340;Saint-Pierre-La-Noue;17;272;17272;Péré;349;5;354
17;277;17277;Essouvert;17;277;17277;Saint-Denis-du-Pin;667;67;734
17;268;17268;Rives-de-Boutonne;17;334;17334;Saint-Georges-de-Longuepierre;235;3;238
17;340;17340;Saint-Pierre-La-Noue;17;340;17340;Saint-Germain-de-Marencennes;1137;88;1225
17;344;17344;Saint-Hilaire-de-Villefranche;17;344;17344;Saint-Hilaire-de-Villefranche;1277;22;1299
17;240;17240;Montendre;17;456;17456;Vallet;261;5;266
18;023;18023;Baugy;18;023;18023;Baugy;1385;46;1431
19;010;19010;Argentat-sur-Dordogne;19;010;19010;Argentat;2743;109;2852
19;019;19019;Beaulieu-sur-Dordogne;19;019;19019;Beaulieu-sur-Dordogne;1117;15;1132
19;019;19019;Beaulieu-sur-Dordogne;19;032;19032;Brivezac;193;1;194
19;098;19098;Lagarde-Marc-la-Tour;19;098;19098;Lagarde-Enval;787;16;803
19;101;19101;Laguenne-sur-Avalouze;19;101;19101;Laguenne;1383;23;1406
19;123;19123;Malemort;19;123;19123;Malemort-sur-Corrèze;7738;170;7908
19;098;19098;Lagarde-Marc-la-Tour;19;127;19127;Marc-la-Tour;141;4;145
19;010;19010;Argentat-sur-Dordogne;19;183;19183;Saint-Bazile-de-la-Roche;138;1;139
19;101;19101;Laguenne-sur-Avalouze;19;185;19185;Saint-Bonnet-Avalouze;194;3;197
19;275;19275;Ussel;19;197;19197;Saint-Dézery;153;3;156
19;248;19248;Les Trois-Saints;19;223;19223;Saint-Martin-Sepert;268;2;270
19;248;19248;Les Trois-Saints;19;230;19230;Saint-Pardoux-Corbier;389;8;397
19;248;19248;Les Trois-Saints;19;248;19248;Saint-Ybard;731;7;738
19;275;19275;Ussel;19;267;19267;La Tourette;198;5;203
19;123;19123;Malemort;19;282;19282;Venarsal;501;11;512
21;272;21272;Le Val-Larrey;21;073;21073;Bierre-lès-Semur;106;1;107
21;183;21183;Collonges-et-Premières;21;183;21183;Collonges-lès-Premières;922;11;933
21;452;21452;Neuilly-Crimolois;21;213;21213;Crimolois;1005;9;1014
21;272;21272;Le Val-Larrey;21;272;21272;Flée;169;3;172
21;352;21352;Longeault-Pluvault;21;352;21352;Longeault;556;10;566
21;433;21433;Montigny-Mornay-Villeneuve-sur-Vingeanne;21;443;21443;Mornay;81;0;81
21;452;21452;Neuilly-Crimolois;21;452;21452;Neuilly-lès-Dijon;2583;23;2606
21;304;21304;Grancey-le-Château-Neuvelle;21;453;21453;Neuvelle-lès-Grancey;27;1;28
21;352;21352;Longeault-Pluvault;21;486;21486;Pluvault;618;13;631
21;183;21183;Collonges-et-Premières;21;507;21507;Premières;145;1;146
21;623;21623;Tart;21;621;21621;Tart-l'Abbaye;192;9;201
21;623;21623;Tart;21;623;21623;Tart-le-Haut;1325;22;1347
21;433;21433;Montigny-Mornay-Villeneuve-sur-Vingeanne;21;697;21697;La Villeneuve-sur-Vingeanne;76;2;78
22;055;22055;Binic-Étables-sur-Mer;22;007;22007;Binic;3848;121;3969
22;241;22241;Plumieux;22;027;22027;Le Cambout;416;6;422
22;206;22206;Châtelaudren-Plouagat;22;038;22038;Châtelaudren;984;14;998
22;241;22241;Plumieux;22;043;22043;Coëtlogon;233;6;239
22;046;22046;Le Mené;22;046;22046;Collinée;970;10;980
22;055;22055;Binic-Étables-sur-Mer;22;055;22055;Étables-sur-Mer;3193;92;3285
22;183;22183;Plémet;22;058;22058;La Ferrière;439;6;445
22;046;22046;Le Mené;22;066;22066;Le Gouray;1291;27;1318
22;264;22264;La Roche-Jaudy;22;078;22078;Hengoat;241;4;245
22;203;22203;Plœuc-L'Hermitage;22;080;22080;L'Hermitage-Lorge;691;12;703
22;093;22093;Lamballe-Armor;22;093;22093;Lamballe;13008;382;13390
22;219;22219;Plouguenast-Langast;22;100;22100;Langast;563;15;578
22;046;22046;Le Mené;22;102;22102;Langourla;581;8;589
22;107;22107;Bon Repos sur Blavet;22;107;22107;Laniscat;795;23;818
22;050;22050;Dinan;22;123;22123;Léhon;3164;126;3290
22;147;22147;Merdrignac;22;147;22147;Merdrignac;2951;218;3169
22;093;22093;Lamballe-Armor;22;151;22151;Meslin;901;26;927
22;093;22093;Lamballe-Armor;22;154;22154;Morieux;1073;31;1104
22;158;22158;Guerlédan;22;158;22158;Mûr-de-Bretagne;2091;51;2142
22;107;22107;Bon Repos sur Blavet;22;167;22167;Perret;146;7;153
22;093;22093;Lamballe-Armor;22;173;22173;Planguenoual;2259;66;2325
22;183;22183;Plémet;22;183;22183;Plémet;3325;76;3401
22;046;22046;Le Mené;22;191;22191;Plessala;1826;36;1862
22;209;22209;Beaussais-sur-Mer;22;192;22192;Plessix-Balisson;83;3;86
22;237;22237;Val-d'Arguenon;22;200;22200;Pléven;610;11;621
22;203;22203;Plœuc-L'Hermitage;22;203;22203;Plœuc-sur-Lié;3412;58;3470
22;206;22206;Châtelaudren-Plouagat;22;206;22206;Plouagat;2990;49;3039
22;209;22209;Beaussais-sur-Mer;22;209;22209;Ploubalay;4033;60;4093
22;219;22219;Plouguenast-Langast;22;219;22219;Plouguenast;1817;39;1856
22;237;22237;Val-d'Arguenon;22;237;22237;Pluduno;2234;60;2294
22;241;22241;Plumieux;22;241;22241;Plumieux;1029;29;1058
22;264;22264;La Roche-Jaudy;22;247;22247;Pommerit-Jaudy;1173;636;1809
22;264;22264;La Roche-Jaudy;22;253;22253;Pouldouran;155;1;156
22;264;22264;La Roche-Jaudy;22;264;22264;La Roche-Derrien;1060;20;1080
22;107;22107;Bon Repos sur Blavet;22;290;22290;Saint-Gelven;307;12;319
22;046;22046;Le Mené;22;292;22292;Saint-Gilles-du-Mené;473;11;484
22;046;22046;Le Mené;22;297;22297;Saint-Gouéno;679;12;691
22;158;22158;Guerlédan;22;298;22298;Saint-Guen;441;12;453
22;046;22046;Le Mené;22;303;22303;Saint-Jacut-du-Mené;736;11;747
22;147;22147;Merdrignac;22;309;22309;Saint-Launeuc;188;0;188
22;209;22209;Beaussais-sur-Mer;22;357;22357;Trégon;382;7;389
23;149;23149;Parsac;23;023;23023;Blaudeix;111;0;111
23;093;23093;Gouzon;23;094;23094;Gouzougnat;104;2;106
23;189;23189;Saint-Dizier-Masbaraud;23;126;23126;Masbaraud-Mérignat;350;9;359
23;149;23149;Parsac;23;149;23149;Parsac-Rimondeix;714;5;719
23;090;23090;Gentioux-Pigerolles;23;153;23153;Pigerolles;73;2;75
23;189;23189;Saint-Dizier-Masbaraud;23;189;23189;Saint-Dizier-Leyrenne;793;11;804
24;053;24053;Boulazac Isle Manoire;24;013;24013;Atur;1957;63;2020
24;026;24026;Bassillac et Auberoche;24;026;24026;Bassillac;1871;42;1913
24;028;24028;Beaumontois en Périgord;24;028;24028;Beaumont-du-Périgord;974;19;993
24;253;24253;Mareuil en Périgord;24;033;24033;Beaussac;157;2;159
24;035;24035;Pays de Belvès;24;035;24035;Belvès;1180;36;1216
24;026;24026;Bassillac et Auberoche;24;044;24044;Blis-et-Born;459;3;462
24;147;24147;Cubjac-Auvézère-Val d'Ans;24;047;24047;La Boissière-d'Ans;247;5;252
24;053;24053;Boulazac Isle Manoire;24;053;24053;Boulazac;7093;228;7321
24;064;24064;Brantôme en Périgord;24;064;24064;Brantôme;2098;36;2134
24;312;24312;Sanilhac;24;065;24065;Breuilh;258;7;265
24;068;24068;Le Buisson-de-Cadouin;24;072;24072;Cadouin;310;6;316
24;064;24064;Brantôme en Périgord;24;079;24079;Cantillac;187;5;192
24;325;24325;Pechs-de-l'Espérance;24;089;24089;Cazoulès;460;6;466
24;362;24362;Val de Louyre et Caudeau;24;092;24092;Cendrieux;591;5;596
24;554;24554;La Tour-Blanche-Cercles;24;093;24093;Cercles;184;5;189
24;253;24253;Mareuil en Périgord;24;099;24099;Champeaux-et-la-Chapelle-Pommier;155;0;155
24;026;24026;Bassillac et Auberoche;24;103;24103;Le Change;627;9;636
24;086;24086;Castelnaud-la-Chapelle;24;112;24112;La Chapelle-Péchaud;130;2;132
24;117;24117;Les Coteaux Périgourdins;24;117;24117;Chavagnac;363;9;372
24;316;24316;Parcoul-Chenaud;24;118;24118;Chenaud;359;4;363
24;364;24364;Coly-Saint-Amand;24;127;24127;Coly;218;4;222
24;147;24147;Cubjac-Auvézère-Val d'Ans;24;147;24147;Cubjac;731;8;739
24;026;24026;Bassillac et Auberoche;24;166;24166;Eyliac;719;16;735
24;064;24064;Brantôme en Périgord;24;170;24170;Eyvirat;303;6;309
24;172;24172;Les Eyzies;24;172;24172;Les Eyzies-de-Tayac-Sireuil;853;13;866
24;064;24064;Brantôme en Périgord;24;198;24198;La Gonterie-Boulouneix;229;3;232
24;260;24260;Mauzac-et-Grand-Castang;24;201;24201;Grand-Castang;91;0;91
24;253;24253;Mareuil en Périgord;24;203;24203;Les Graulges;78;0;78
24;117;24117;Les Coteaux Périgourdins;24;204;24204;Grèzes;191;9;200
24;028;24028;Beaumontois en Périgord;24;219;24219;Labouquerie;205;4;209
24;259;24259;Eyraud-Crempse-Maurens;24;233;24233;Laveyssière;132;1;133
24;253;24253;Mareuil en Périgord;24;235;24235;Léguillac-de-Cercles;262;4;266
24;540;24540;Sorges et Ligueux en Périgord;24;239;24239;Ligueux;312;7;319
24;172;24172;Les Eyzies;24;249;24249;Manaurie;146;2;148
24;253;24253;Mareuil en Périgord;24;253;24253;Mareuil;1059;17;1076
24;312;24312;Sanilhac;24;258;24258;Marsaneix;1152;27;1179
24;259;24259;Eyraud-Crempse-Maurens;24;259;24259;Maurens;1144;19;1163
24;026;24026;Bassillac et Auberoche;24;270;24270;Milhac-d'Auberoche;548;7;555
24;253;24253;Mareuil en Périgord;24;283;24283;Monsec;171;5;176
24;028;24028;Beaumontois en Périgord;24;310;24310;Nojals-et-Clotte;186;4;190
24;312;24312;Sanilhac;24;312;24312;Notre-Dame-de-Sanilhac;3347;65;3412
24;325;24325;Pechs-de-l'Espérance;24;314;24314;Orliaguet;133;2;135
24;068;24068;Le Buisson-de-Cadouin;24;315;24315;Paleyrac;186;8;194
24;316;24316;Parcoul-Chenaud;24;316;24316;Parcoul;441;9;450
24;325;24325;Pechs-de-l'Espérance;24;325;24325;Peyrillac-et-Millac;203;5;208
24;376;24376;Saint Aulaye-Puymangou;24;343;24343;Puymangou;78;1;79
24;253;24253;Mareuil en Périgord;24;344;24344;Puyrenier;55;1;56
24;362;24362;Val de Louyre et Caudeau;24;362;24362;Sainte-Alvère;777;10;787
24;035;24035;Pays de Belvès;24;363;24363;Saint-Amand-de-Belvès;118;3;121
24;364;24364;Coly-Saint-Amand;24;364;24364;Saint-Amand-de-Coly;422;14;436
24;026;24026;Bassillac et Auberoche;24;369;24369;Saint-Antoine-d'Auberoche;137;5;142
24;376;24376;Saint Aulaye-Puymangou;24;376;24376;Saint-Aulaye;1372;25;1397
24;356;24356;Rouffignac-Saint-Cernin-de-Reilhac;24;387;24387;Saint-Cernin-de-Reillac;143;1;144
24;172;24172;Les Eyzies;24;389;24389;Saint-Cirq;135;2;137
24;064;24064;Brantôme en Périgord;24;391;24391;Saint-Crépin-de-Richemont;235;5;240
24;423;24423;Saint-Julien-Innocence-Eulalie;24;402;24402;Sainte-Eulalie-d'Eymet;83;1;84
24;423;24423;Saint-Julien-Innocence-Eulalie;24;423;24423;Sainte-Innocence;113;0;113
24;259;24259;Eyraud-Crempse-Maurens;24;427;24427;Saint-Jean-d'Eyraud;220;4;224
24;064;24064;Brantôme en Périgord;24;430;24430;Saint-Julien-de-Bourdeilles;94;0;94
24;259;24259;Eyraud-Crempse-Maurens;24;431;24431;Saint-Julien-de-Crempse;207;0;207
24;423;24423;Saint-Julien-Innocence-Eulalie;24;433;24433;Saint-Julien-d'Eymet;115;0;115
24;362;24362;Val de Louyre et Caudeau;24;435;24435;Saint-Laurent-des-Bâtons;217;5;222
24;053;24053;Boulazac Isle Manoire;24;439;24439;Saint-Laurent-sur-Manoire;1105;36;1141
24;053;24053;Boulazac Isle Manoire;24;447;24447;Sainte-Marie-de-Chignac;604;19;623
24;354;24354;La Roche-Chalais;24;467;24467;Saint-Michel-de-Rivière;791;12;803
24;354;24354;La Roche-Chalais;24;469;24469;Saint-Michel-l'Écluse-et-Léparon;619;9;628
24;147;24147;Cubjac-Auvézère-Val d'Ans;24;475;24475;Saint-Pantaly-d'Ans;149;4;153
24;028;24028;Beaumontois en Périgord;24;497;24497;Sainte-Sabine-Born;368;9;377
24;253;24253;Mareuil en Périgord;24;503;24503;Saint-Sulpice-de-Mareuil;75;2;77
24;064;24064;Brantôme en Périgord;24;530;24530;Sencenac-Puy-de-Fourches;277;3;280
24;540;24540;Sorges et Ligueux en Périgord;24;540;24540;Sorges;1338;26;1364
24;554;24554;La Tour-Blanche-Cercles;24;554;24554;La Tour-Blanche;365;3;368
24;064;24064;Brantôme en Périgord;24;561;24561;Valeuil;340;14;354
24;253;24253;Mareuil en Périgord;24;579;24579;Vieux-Mareuil;314;10;324
25;223;25223;Éternoz-Vallée-du-Lison;25;010;25010;Alaise;41;0;41
25;035;25035;Les Auxons;25;034;25034;Auxon-Dessous;1407;31;1438
25;035;25035;Les Auxons;25;035;25035;Auxon-Dessus;1126;22;1148
25;060;25060;Val-d'Usiers;25;060;25060;Bians-les-Usiers;696;22;718
25;433;25433;Orgeans-Blanchefontaine;25;064;25064;Blanchefontaine;3;0;3
25;434;25434;Ornans;25;076;25076;Bonnevaux-le-Prieuré;127;0;127
25;156;25156;Pays-de-Clerval;25;140;25140;Chaux-lès-Clerval;157;4;161
25;505;25505;Rougemont;25;144;25144;Chazelot;54;0;54
25;101;25101;Burgille;25;146;25146;Chazoy;59;2;61
25;101;25101;Burgille;25;165;25165;Cordiron;118;1;119
25;374;25374;Mercey-le-Grand;25;167;25167;Cottier;87;0;87
25;223;25223;Éternoz-Vallée-du-Lison;25;168;25168;Coulans-sur-Lizon;22;0;22
25;223;25223;Éternoz-Vallée-du-Lison;25;205;25205;Doulaize;20;0;20
25;018;25018;Anteuil;25;272;25272;Glainans;112;4;116
25;060;25060;Val-d'Usiers;25;282;25282;Goux-les-Usiers;813;14;827
25;417;25417;Naisey-les-Granges;25;291;25291;Granges-de-Vienney;22;0;22
25;390;25390;Pays-de-Montbenoît;25;303;25303;Hauterive-la-Fresse;229;3;232
25;357;25357;Maisons-du-Bois-Lièvremont;25;337;25337;Lièvremont;420;10;430
25;390;25390;Pays-de-Montbenoît;25;347;25347;La Longeville;849;16;865
25;468;25468;Pouligney-Lusans;25;353;25353;Lusans;174;5;179
25;537;25537;Scey-Maisières;25;358;25358;Maisières-Notre-Dame;71;1;72
25;187;25187;Dambelin;25;363;25363;Mambouhans;52;3;55
25;390;25390;Pays-de-Montbenoît;25;390;25390;Montbenoît;402;15;417
25;505;25505;Rougemont;25;396;25396;Montferney;43;2;45
25;390;25390;Pays-de-Montbenoît;25;398;25398;Montflovin;119;1;120
25;275;25275;Glère;25;407;25407;Montursin;6;0;6
25;505;25505;Rougemont;25;409;25409;Morchamps;13;0;13
25;434;25434;Ornans;25;434;25434;Ornans;4292;77;4369
25;438;25438;Osselle-Routelle;25;438;25438;Osselle;447;4;451
25;223;25223;Éternoz-Vallée-du-Lison;25;484;25484;Refranche;19;1;20
25;438;25438;Osselle-Routelle;25;509;25509;Routelle;514;10;524
25;223;25223;Éternoz-Vallée-du-Lison;25;533;25533;Saraz;21;0;21
25;385;25385;Montagney-Servigney;25;543;25543;Servigney;48;0;48
25;060;25060;Val-d'Usiers;25;549;25549;Sombacour;623;15;638
25;018;25018;Anteuil;25;568;25568;Tournedoz;25;0;25
25;275;25275;Glère;25;606;25606;Vernois-le-Fol;62;2;64
25;390;25390;Pays-de-Montbenoît;25;620;25620;Ville-du-Pont;324;6;330
26;001;26001;Solaure en Diois;26;001;26001;Aix-en-Diois;347;10;357
26;086;26086;Châtillon-en-Diois;26;086;26086;Châtillon-en-Diois;554;4;558
26;210;26210;Valherbasse;26;184;26184;Miribel;292;3;295
26;001;26001;Solaure en Diois;26;187;26187;Molières-Glandaz;109;0;109
26;210;26210;Valherbasse;26;210;26210;Montrigaud;486;9;495
26;216;26216;Saint-Jean-de-Galaure;26;216;26216;La Motte-de-Galaure;769;19;788
26;216;26216;Saint-Jean-de-Galaure;26;219;26219;Mureils;481;5;486
26;210;26210;Valherbasse;26;297;26297;Saint-Bonnet-de-Valclérieux;227;5;232
26;086;26086;Châtillon-en-Diois;26;354;26354;Treschenu-Creyers;115;1;116
26;179;26179;Mercurol-Veaunes;26;366;26366;Veaunes;451;7;458
27;049;27049;Mesnil-en-Ouche;27;007;27007;Ajou;254;3;257
27;011;27011;Amfreville-Saint-Amand;27;011;27011;Amfreville-la-Campagne;877;12;889
27;022;27022;Le Val d'Hazey;27;022;27022;Aubevoye;4630;101;4731
27;049;27049;Mesnil-en-Ouche;27;041;27041;La Barre-en-Ouche;833;21;854
27;049;27049;Mesnil-en-Ouche;27;049;27049;Beaumesnil;478;34;512
27;213;27213;Vexin-sur-Epte;27;060;27060;Berthenonville;252;7;259
27;062;27062;Les Monts du Roumois;27;062;27062;Berville-en-Roumois;896;27;923
27;070;27070;Frenelles-en-Vexin;27;070;27070;Boisemont;780;8;788
27;085;27085;Flancourt-Crescy-en-Roumois;27;085;27085;Bosc-Bénard-Crescy;1612;30;1642
27;049;27049;Mesnil-en-Ouche;27;088;27088;Bosc-Renoult-en-Ouche;136;4;140
27;062;27062;Les Monts du Roumois;27;092;27092;Bosguérard-de-Marcouville;651;17;668
27;107;27107;Bourneville-Sainte-Croix;27;107;27107;Bourneville;975;19;994
27;112;27112;Breteuil;27;112;27112;Breteuil;3141;95;3236
27;213;27213;Vexin-sur-Epte;27;121;27121;Bus-Saint-Rémy;320;6;326
27;213;27213;Vexin-sur-Epte;27;128;27128;Cantiers;232;2;234
27;425;27425;Nassandres sur Risle;27;131;27131;Carsix;259;2;261
27;685;27685;La Vieille-Lyre;27;143;27143;Champignolles;36;2;38
27;112;27112;Breteuil;27;159;27159;Cintray;419;11;430
27;198;27198;Mesnils-sur-Iton;27;166;27166;Condé-sur-Iton;919;12;931
